,method,error_test,subproblem,subproblem_id,dataset_id,num_boost_round
2983,LASSO (Saabas),6.290822982788086,regression,2,22,1
2984,LASSO (Shap),6.222212791442871,regression,2,22,1
2985,Vanilla,5.913214683532715,regression,2,22,2
2986,LASSO (Saabas),6.676816463470459,regression,2,22,2
2987,LASSO (Shap),6.521290302276611,regression,2,22,2
2988,Vanilla,5.9662699699401855,regression,2,22,4
2989,LASSO (Saabas),7.39946985244751,regression,2,22,4
2990,LASSO (Shap),7.055916786193848,regression,2,22,4
2991,Vanilla,6.0364789962768555,regression,2,22,8
2992,LASSO (Saabas),10.984660148620605,regression,2,22,8
2993,LASSO (Shap),9.109947204589844,regression,2,22,8
2994,Vanilla,6.142830848693848,regression,2,22,16
2995,LASSO (Saabas),21.53575325012207,regression,2,22,16
2996,LASSO (Shap),16.521892547607422,regression,2,22,16
2997,Vanilla,6.219367504119873,regression,2,22,32
2998,LASSO (Saabas),58.31752395629883,regression,2,22,32
2999,LASSO (Shap),54.08285903930664,regression,2,22,32
3000,Vanilla,6.384281158447266,regression,2,22,64
3001,LASSO (Saabas),410140934144.0,regression,2,22,64
3002,LASSO (Shap),250.9068145751953,regression,2,22,64
3003,Vanilla,5.536823749542236,regression,2,23,1
3004,LASSO (Saabas),6.187710762023926,regression,2,23,1
3005,LASSO (Shap),6.123685359954834,regression,2,23,1
3006,Vanilla,5.555562496185303,regression,2,23,2
3007,LASSO (Saabas),1957449088.0,regression,2,23,2
3008,LASSO (Shap),6.3763885498046875,regression,2,23,2
3009,Vanilla,5.547520160675049,regression,2,23,4
3010,LASSO (Saabas),1957448832.0,regression,2,23,4
3011,LASSO (Shap),7.434088706970215,regression,2,23,4
3012,Vanilla,5.581259250640869,regression,2,23,8
3013,LASSO (Saabas),1957453184.0,regression,2,23,8
3014,LASSO (Shap),10.52896785736084,regression,2,23,8
3015,Vanilla,5.67868185043335,regression,2,23,16
3016,LASSO (Saabas),1957447296.0,regression,2,23,16
3017,LASSO (Shap),18.368446350097656,regression,2,23,16
3018,Vanilla,5.780768394470215,regression,2,23,32
3019,LASSO (Saabas),1957454208.0,regression,2,23,32
3020,LASSO (Shap),45.64326477050781,regression,2,23,32
3021,Vanilla,5.904564380645752,regression,2,23,64
3022,LASSO (Saabas),1957452288.0,regression,2,23,64
3023,LASSO (Shap),123.65129852294922,regression,2,23,64
3024,Vanilla,5.818239212036133,regression,2,24,1
3025,LASSO (Saabas),63666446336.0,regression,2,24,1
3026,LASSO (Shap),6.150940418243408,regression,2,24,1
3027,Vanilla,5.829338550567627,regression,2,24,2
3028,LASSO (Saabas),63666446336.0,regression,2,24,2
3029,LASSO (Shap),6.808880805969238,regression,2,24,2
3030,Vanilla,5.839037895202637,regression,2,24,4
3031,LASSO (Saabas),63666462720.0,regression,2,24,4
3032,LASSO (Shap),8.328415870666504,regression,2,24,4
3033,Vanilla,5.884250164031982,regression,2,24,8
3034,LASSO (Saabas),63666483200.0,regression,2,24,8
3035,LASSO (Shap),11.312589645385742,regression,2,24,8
3036,Vanilla,5.978593826293945,regression,2,24,16
3037,LASSO (Saabas),63666458624.0,regression,2,24,16
3038,LASSO (Shap),13.670154571533203,regression,2,24,16
3039,Vanilla,6.114079475402832,regression,2,24,32
3040,LASSO (Saabas),321267236864.0,regression,2,24,32
3041,LASSO (Shap),28.12287712097168,regression,2,24,32
3042,Vanilla,6.4080281257629395,regression,2,24,64
3043,LASSO (Saabas),308042104832.0,regression,2,24,64
3044,LASSO (Shap),68.86248779296875,regression,2,24,64
3045,Vanilla,5.3785552978515625,regression,2,25,1
3046,LASSO (Saabas),183488790528.0,regression,2,25,1
3047,LASSO (Shap),6.104935646057129,regression,2,25,1
3048,Vanilla,5.39007043838501,regression,2,25,2
3049,LASSO (Saabas),183488774144.0,regression,2,25,2
3050,LASSO (Shap),6.519609451293945,regression,2,25,2
3051,Vanilla,5.389134883880615,regression,2,25,4
3052,LASSO (Saabas),183488495616.0,regression,2,25,4
3053,LASSO (Shap),7.899755954742432,regression,2,25,4
3054,Vanilla,5.429901599884033,regression,2,25,8
3055,LASSO (Saabas),183488446464.0,regression,2,25,8
3056,LASSO (Shap),11.133084297180176,regression,2,25,8
3057,Vanilla,5.500504016876221,regression,2,25,16
3058,LASSO (Saabas),186842267648.0,regression,2,25,16
3059,LASSO (Shap),24.233386993408203,regression,2,25,16
3060,Vanilla,5.635375022888184,regression,2,25,32
3061,LASSO (Saabas),197246910464.0,regression,2,25,32
3062,LASSO (Shap),81.23188781738281,regression,2,25,32
3063,Vanilla,5.7539567947387695,regression,2,25,64
3064,LASSO (Saabas),277068873728.0,regression,2,25,64
3065,LASSO (Shap),320.6864318847656,regression,2,25,64
3066,Vanilla,9.764328956604004,regression,2,26,1
3067,LASSO (Saabas),10.256336212158203,regression,2,26,1
3068,LASSO (Shap),10.176546096801758,regression,2,26,1
3069,Vanilla,9.7493896484375,regression,2,26,2
3070,LASSO (Saabas),10.320812225341797,regression,2,26,2
3071,LASSO (Shap),10.449355125427246,regression,2,26,2
3072,Vanilla,9.762935638427734,regression,2,26,4
3073,LASSO (Saabas),12.285967826843262,regression,2,26,4
3074,LASSO (Shap),12.41404914855957,regression,2,26,4
3075,Vanilla,9.872247695922852,regression,2,26,8
3076,LASSO (Saabas),15.781580924987793,regression,2,26,8
3077,LASSO (Shap),16.37773895263672,regression,2,26,8
3078,Vanilla,10.056041717529297,regression,2,26,16
3079,LASSO (Saabas),29.676990509033203,regression,2,26,16
3080,LASSO (Shap),33.53413391113281,regression,2,26,16
3081,Vanilla,10.233013153076172,regression,2,26,32
3082,LASSO (Saabas),816899072.0,regression,2,26,32
3083,LASSO (Shap),90.95598602294922,regression,2,26,32
3084,Vanilla,10.56262493133545,regression,2,26,64
3085,LASSO (Saabas),816923904.0,regression,2,26,64
3086,LASSO (Shap),328.5379943847656,regression,2,26,64
3087,Vanilla,8.048080444335938,regression,2,27,1
3088,LASSO (Saabas),8.28503704071045,regression,2,27,1
3089,LASSO (Shap),8.450004577636719,regression,2,27,1
3090,Vanilla,8.032537460327148,regression,2,27,2
3091,LASSO (Saabas),8.398795127868652,regression,2,27,2
3092,LASSO (Shap),8.526187896728516,regression,2,27,2
3093,Vanilla,8.030843734741211,regression,2,27,4
3094,LASSO (Saabas),8.973237037658691,regression,2,27,4
3095,LASSO (Shap),8.922022819519043,regression,2,27,4
3096,Vanilla,8.101114273071289,regression,2,27,8
3097,LASSO (Saabas),10.645227432250977,regression,2,27,8
3098,LASSO (Shap),10.904626846313477,regression,2,27,8
3099,Vanilla,8.22972297668457,regression,2,27,16
3100,LASSO (Saabas),16.16339683532715,regression,2,27,16
3101,LASSO (Shap),18.22750473022461,regression,2,27,16
3102,Vanilla,8.367822647094727,regression,2,27,32
3103,LASSO (Saabas),36.48301696777344,regression,2,27,32
3104,LASSO (Shap),42.82429122924805,regression,2,27,32
3105,Vanilla,8.595154762268066,regression,2,27,64
3106,LASSO (Saabas),137.9453582763672,regression,2,27,64
3107,LASSO (Shap),151.63853454589844,regression,2,27,64
3108,Vanilla,8.025790214538574,regression,2,28,1
3109,LASSO (Saabas),8.567901611328125,regression,2,28,1
3110,LASSO (Shap),8.657705307006836,regression,2,28,1
3111,Vanilla,8.042248725891113,regression,2,28,2
3112,LASSO (Saabas),8.842573165893555,regression,2,28,2
3113,LASSO (Shap),9.028939247131348,regression,2,28,2
3114,Vanilla,8.07947063446045,regression,2,28,4
3115,LASSO (Saabas),9.727158546447754,regression,2,28,4
3116,LASSO (Shap),9.928841590881348,regression,2,28,4
3117,Vanilla,8.129530906677246,regression,2,28,8
3118,LASSO (Saabas),12.654980659484863,regression,2,28,8
3119,LASSO (Shap),12.319913864135742,regression,2,28,8
3120,Vanilla,8.279129028320312,regression,2,28,16
3121,LASSO (Saabas),60853735424.0,regression,2,28,16
3122,LASSO (Shap),20.146535873413086,regression,2,28,16
3123,Vanilla,8.391631126403809,regression,2,28,32
3124,LASSO (Saabas),60853755904.0,regression,2,28,32
3125,LASSO (Shap),39.80097579956055,regression,2,28,32
3126,Vanilla,8.673660278320312,regression,2,28,64
3127,LASSO (Saabas),68129067008.0,regression,2,28,64
3128,LASSO (Shap),91.62496948242188,regression,2,28,64
3129,Vanilla,8.686674118041992,regression,2,29,1
3130,LASSO (Saabas),9.220595359802246,regression,2,29,1
3131,LASSO (Shap),9.202033042907715,regression,2,29,1
3132,Vanilla,8.661209106445312,regression,2,29,2
3133,LASSO (Saabas),9.674478530883789,regression,2,29,2
3134,LASSO (Shap),9.61588191986084,regression,2,29,2
3135,Vanilla,8.679459571838379,regression,2,29,4
3136,LASSO (Saabas),10.741253852844238,regression,2,29,4
3137,LASSO (Shap),10.518964767456055,regression,2,29,4
3138,Vanilla,8.717829704284668,regression,2,29,8
3139,LASSO (Saabas),14.875957489013672,regression,2,29,8
3140,LASSO (Shap),13.528768539428711,regression,2,29,8
3141,Vanilla,8.879308700561523,regression,2,29,16
3142,LASSO (Saabas),23.924917221069336,regression,2,29,16
3143,LASSO (Shap),21.38566780090332,regression,2,29,16
3144,Vanilla,9.004988670349121,regression,2,29,32
3145,LASSO (Saabas),57.24256134033203,regression,2,29,32
3146,LASSO (Shap),49.79946517944336,regression,2,29,32
3147,Vanilla,9.186836242675781,regression,2,29,64
3148,LASSO (Saabas),233.6602020263672,regression,2,29,64
3149,LASSO (Shap),127.02088928222656,regression,2,29,64
3150,Vanilla,8.483610153198242,regression,2,30,1
3151,LASSO (Saabas),9.0171537399292,regression,2,30,1
3152,LASSO (Shap),8.96342658996582,regression,2,30,1
3153,Vanilla,8.501047134399414,regression,2,30,2
3154,LASSO (Saabas),9.51330852508545,regression,2,30,2
3155,LASSO (Shap),9.330117225646973,regression,2,30,2
3156,Vanilla,8.476459503173828,regression,2,30,4
3157,LASSO (Saabas),10.751937866210938,regression,2,30,4
3158,LASSO (Shap),10.446185111999512,regression,2,30,4
3159,Vanilla,8.516866683959961,regression,2,30,8
3160,LASSO (Saabas),14.21133041381836,regression,2,30,8
3161,LASSO (Shap),14.776302337646484,regression,2,30,8
3162,Vanilla,8.60123348236084,regression,2,30,16
3163,LASSO (Saabas),26.535388946533203,regression,2,30,16
3164,LASSO (Shap),26.807846069335938,regression,2,30,16
3165,Vanilla,8.713836669921875,regression,2,30,32
3166,LASSO (Saabas),148008927232.0,regression,2,30,32
3167,LASSO (Shap),68.51109313964844,regression,2,30,32
3168,Vanilla,8.985015869140625,regression,2,30,64
3169,LASSO (Saabas),92912287744.0,regression,2,30,64
3170,LASSO (Shap),259.39825439453125,regression,2,30,64
3171,Vanilla,6.726675033569336,regression,2,31,1
3172,LASSO (Saabas),7.270839691162109,regression,2,31,1
3173,LASSO (Shap),7.257461071014404,regression,2,31,1
3174,Vanilla,6.721100807189941,regression,2,31,2
3175,LASSO (Saabas),7.3738250732421875,regression,2,31,2
3176,LASSO (Shap),7.418125152587891,regression,2,31,2
3177,Vanilla,6.734095096588135,regression,2,31,4
3178,LASSO (Saabas),10.159819602966309,regression,2,31,4
3179,LASSO (Shap),8.306344032287598,regression,2,31,4
3180,Vanilla,6.822769641876221,regression,2,31,8
3181,LASSO (Saabas),11.498601913452148,regression,2,31,8
3182,LASSO (Shap),9.549592971801758,regression,2,31,8
3183,Vanilla,6.915200233459473,regression,2,31,16
3184,LASSO (Saabas),15.709595680236816,regression,2,31,16
3185,LASSO (Shap),14.176347732543945,regression,2,31,16
3186,Vanilla,7.067203998565674,regression,2,31,32
3187,LASSO (Saabas),769784704.0,regression,2,31,32
3188,LASSO (Shap),21.015552520751953,regression,2,31,32
3189,Vanilla,7.311062335968018,regression,2,31,64
3190,LASSO (Saabas),146602131456.0,regression,2,31,64
3191,LASSO (Shap),51.755149841308594,regression,2,31,64
3192,Vanilla,5.653758525848389,regression,2,32,1
3193,LASSO (Saabas),6.03769588470459,regression,2,32,1
3194,LASSO (Shap),6.076406478881836,regression,2,32,1
3195,Vanilla,5.657202243804932,regression,2,32,2
3196,LASSO (Saabas),6.129004955291748,regression,2,32,2
3197,LASSO (Shap),6.153435707092285,regression,2,32,2
3198,Vanilla,5.668492794036865,regression,2,32,4
3199,LASSO (Saabas),6.472214698791504,regression,2,32,4
3200,LASSO (Shap),6.4841084480285645,regression,2,32,4
3201,Vanilla,5.656890392303467,regression,2,32,8
3202,LASSO (Saabas),7.1173858642578125,regression,2,32,8
3203,LASSO (Shap),7.1538825035095215,regression,2,32,8
3204,Vanilla,5.702920436859131,regression,2,32,16
3205,LASSO (Saabas),8.392609596252441,regression,2,32,16
3206,LASSO (Shap),8.75764274597168,regression,2,32,16
3207,Vanilla,5.800644397735596,regression,2,32,32
3208,LASSO (Saabas),11.49181842803955,regression,2,32,32
3209,LASSO (Shap),12.324329376220703,regression,2,32,32
3210,Vanilla,5.914365768432617,regression,2,32,64
3211,LASSO (Saabas),22.068904876708984,regression,2,32,64
3212,LASSO (Shap),23.650352478027344,regression,2,32,64
3213,Vanilla,5.272303104400635,regression,2,33,1
3214,LASSO (Saabas),5.7879743576049805,regression,2,33,1
3215,LASSO (Shap),6.231063365936279,regression,2,33,1
3216,Vanilla,5.29019832611084,regression,2,33,2
3217,LASSO (Saabas),6.097668170928955,regression,2,33,2
3218,LASSO (Shap),6.493778228759766,regression,2,33,2
3219,Vanilla,5.2853899002075195,regression,2,33,4
3220,LASSO (Saabas),7.13104248046875,regression,2,33,4
3221,LASSO (Shap),7.709286689758301,regression,2,33,4
3222,Vanilla,5.304168224334717,regression,2,33,8
3223,LASSO (Saabas),10.961492538452148,regression,2,33,8
3224,LASSO (Shap),11.760051727294922,regression,2,33,8
3225,Vanilla,5.341813087463379,regression,2,33,16
3226,LASSO (Saabas),26.456159591674805,regression,2,33,16
3227,LASSO (Shap),27.83659553527832,regression,2,33,16
3228,Vanilla,5.473857402801514,regression,2,33,32
3229,LASSO (Saabas),96.34724426269531,regression,2,33,32
3230,LASSO (Shap),101.60287475585938,regression,2,33,32
3231,Vanilla,5.728764057159424,regression,2,33,64
3232,LASSO (Saabas),17001481216.0,regression,2,33,64
3233,LASSO (Shap),410.9393005371094,regression,2,33,64
3234,Vanilla,5.443348407745361,regression,2,34,1
3235,LASSO (Saabas),5.891594886779785,regression,2,34,1
3236,LASSO (Shap),5.792605400085449,regression,2,34,1
3237,Vanilla,5.472168922424316,regression,2,34,2
3238,LASSO (Saabas),6.0896172523498535,regression,2,34,2
3239,LASSO (Shap),5.986303806304932,regression,2,34,2
3240,Vanilla,5.509377479553223,regression,2,34,4
3241,LASSO (Saabas),6.463420391082764,regression,2,34,4
3242,LASSO (Shap),7.70025110244751,regression,2,34,4
3243,Vanilla,5.5663323402404785,regression,2,34,8
3244,LASSO (Saabas),7.099905967712402,regression,2,34,8
3245,LASSO (Shap),8.603006362915039,regression,2,34,8
3246,Vanilla,5.660281181335449,regression,2,34,16
3247,LASSO (Saabas),10.209748268127441,regression,2,34,16
3248,LASSO (Shap),12.02214241027832,regression,2,34,16
3249,Vanilla,5.801066875457764,regression,2,34,32
3250,LASSO (Saabas),19.993894577026367,regression,2,34,32
3251,LASSO (Shap),20.403461456298828,regression,2,34,32
3252,Vanilla,6.033920764923096,regression,2,34,64
3253,LASSO (Saabas),66.21444702148438,regression,2,34,64
3254,LASSO (Shap),61.71410369873047,regression,2,34,64
3255,Vanilla,4.515834808349609,regression,2,35,1
3256,LASSO (Saabas),5.017147064208984,regression,2,35,1
3257,LASSO (Shap),4.962314128875732,regression,2,35,1
3258,Vanilla,4.511920928955078,regression,2,35,2
3259,LASSO (Saabas),5.540699005126953,regression,2,35,2
3260,LASSO (Shap),5.336594104766846,regression,2,35,2
3261,Vanilla,4.5514373779296875,regression,2,35,4
3262,LASSO (Saabas),6.407196521759033,regression,2,35,4
3263,LASSO (Shap),6.1714606285095215,regression,2,35,4
3264,Vanilla,4.585411071777344,regression,2,35,8
3265,LASSO (Saabas),1054147072.0,regression,2,35,8
3266,LASSO (Shap),7.69248628616333,regression,2,35,8
3267,Vanilla,4.695406436920166,regression,2,35,16
3268,LASSO (Saabas),5140179456.0,regression,2,35,16
3269,LASSO (Shap),10.472996711730957,regression,2,35,16
3270,Vanilla,4.94207239151001,regression,2,35,32
3271,LASSO (Saabas),5140171264.0,regression,2,35,32
3272,LASSO (Shap),19.54949188232422,regression,2,35,32
3273,Vanilla,5.207107067108154,regression,2,35,64
3274,LASSO (Saabas),5140166656.0,regression,2,35,64
3275,LASSO (Shap),45.2038688659668,regression,2,35,64
3276,Vanilla,4.7850542068481445,regression,2,36,1
3277,LASSO (Saabas),4.891236305236816,regression,2,36,1
3278,LASSO (Shap),4.895469665527344,regression,2,36,1
3279,Vanilla,4.791617393493652,regression,2,36,2
3280,LASSO (Saabas),4.948322296142578,regression,2,36,2
3281,LASSO (Shap),4.9929070472717285,regression,2,36,2
3282,Vanilla,4.830449104309082,regression,2,36,4
3283,LASSO (Saabas),5.175032138824463,regression,2,36,4
3284,LASSO (Shap),5.456815719604492,regression,2,36,4
3285,Vanilla,4.860054016113281,regression,2,36,8
3286,LASSO (Saabas),6.450382709503174,regression,2,36,8
3287,LASSO (Shap),7.315603733062744,regression,2,36,8
3288,Vanilla,4.944173336029053,regression,2,36,16
3289,LASSO (Saabas),10.931873321533203,regression,2,36,16
3290,LASSO (Shap),12.320304870605469,regression,2,36,16
3291,Vanilla,5.096490859985352,regression,2,36,32
3292,LASSO (Saabas),25.248371124267578,regression,2,36,32
3293,LASSO (Shap),27.384187698364258,regression,2,36,32
3294,Vanilla,5.261738300323486,regression,2,36,64
3295,LASSO (Saabas),68.61592102050781,regression,2,36,64
3296,LASSO (Shap),75.17708587646484,regression,2,36,64
3297,Vanilla,5.077432155609131,regression,2,37,1
3298,LASSO (Saabas),5.431640625,regression,2,37,1
3299,LASSO (Shap),5.446497917175293,regression,2,37,1
3300,Vanilla,5.104312419891357,regression,2,37,2
3301,LASSO (Saabas),5.578751087188721,regression,2,37,2
3302,LASSO (Shap),5.563955307006836,regression,2,37,2
3303,Vanilla,5.130148410797119,regression,2,37,4
3304,LASSO (Saabas),5.830625057220459,regression,2,37,4
3305,LASSO (Shap),5.7342023849487305,regression,2,37,4
3306,Vanilla,5.208806991577148,regression,2,37,8
3307,LASSO (Saabas),290070265856.0,regression,2,37,8
3308,LASSO (Shap),7.218525409698486,regression,2,37,8
3309,Vanilla,5.306209564208984,regression,2,37,16
3310,LASSO (Saabas),290070495232.0,regression,2,37,16
3311,LASSO (Shap),10.50344181060791,regression,2,37,16
3312,Vanilla,5.49583625793457,regression,2,37,32
3313,LASSO (Saabas),294778994688.0,regression,2,37,32
3314,LASSO (Shap),16.854021072387695,regression,2,37,32
3315,Vanilla,5.690031051635742,regression,2,37,64
3316,LASSO (Saabas),294779158528.0,regression,2,37,64
3317,LASSO (Shap),35.57120132446289,regression,2,37,64
3318,Vanilla,4.792567253112793,regression,2,38,1
3319,LASSO (Saabas),5.39375114440918,regression,2,38,1
3320,LASSO (Shap),5.395711898803711,regression,2,38,1
3321,Vanilla,4.807209014892578,regression,2,38,2
3322,LASSO (Saabas),5.56870698928833,regression,2,38,2
3323,LASSO (Shap),5.5947957038879395,regression,2,38,2
3324,Vanilla,4.810992240905762,regression,2,38,4
3325,LASSO (Saabas),6.289275169372559,regression,2,38,4
3326,LASSO (Shap),6.268002510070801,regression,2,38,4
3327,Vanilla,4.846498012542725,regression,2,38,8
3328,LASSO (Saabas),7.5022382736206055,regression,2,38,8
3329,LASSO (Shap),7.606390476226807,regression,2,38,8
3330,Vanilla,4.915156364440918,regression,2,38,16
3331,LASSO (Saabas),62957776896.0,regression,2,38,16
3332,LASSO (Shap),10.761930465698242,regression,2,38,16
3333,Vanilla,5.040955543518066,regression,2,38,32
3334,LASSO (Saabas),62957744128.0,regression,2,38,32
3335,LASSO (Shap),22.098840713500977,regression,2,38,32
3336,Vanilla,5.211606502532959,regression,2,38,64
3337,LASSO (Saabas),66057801728.0,regression,2,38,64
3338,LASSO (Shap),48.099761962890625,regression,2,38,64
3339,Vanilla,4.788820266723633,regression,2,39,1
3340,LASSO (Saabas),5.13950777053833,regression,2,39,1
